Ano,IDAtracacao,CDMercadoria,Porto Atracação,Complexo Portuário,Tipo de Navegação da Atracação,Espera_Atracação,Espera_Operação,Operação,Espera_Desatracação,Natureza da Carga,VLPesoCargaBruta,t/h- Prancha Operacional,IDBerco,Sentido,STNaturezaCarga
2019,989481,1201,LDC São Simão,São Simão,Interior,0.016666666666666666,5.8,5.816666666666666,4.716666666666667,Granel Sólido,1393.396,239.55232091690544,BRGO0010001,Embarcados,Exclusivo
2019,1001546,1201,LDC São Simão,São Simão,Interior,0.016666666666666666,8.466666666666667,2.3666666666666667,3.5,Granel Sólido,1383.386,584.5292957746478,BRGO0010001,Embarcados,Exclusivo
2019,978388,1201,LDC São Simão,São Simão,Interior,0.016666666666666666,2.966666666666667,2.3333333333333335,16.8,Granel Sólido,1326.39,568.4528571428572,BRGO0010001,Embarcados,Exclusivo
2019,999721,1201,LDC São Simão,São Simão,Interior,0.016666666666666666,10.5,2.9,0.9333333333333333,Granel Sólido,1394.988,481.03034482758625,BRGO0010001,Embarcados,Exclusivo
2019,992689,1201,LDC São Simão,São Simão,Interior,0.016666666666666666,12.4,2.4833333333333334,9.0,Granel Sólido,1368.168,550.9401342281878,BRGO0010001,Embarcados,Exclusivo
2019,1004276,1201,LDC São Simão,São Simão,Interior,0.016666666666666666,0.3,2.85,26.733333333333334,Granel Sólido,1303.016,457.1985964912281,BRGO0010001,Embarcados,Exclusivo
2019,982253,1201,LDC São Simão,São Simão,Interior,0.016666666666666666,0.5666666666666667,2.5833333333333335,11.1,Granel Sólido,1322.5,511.9354838709677,BRGO0010001,Embarcados,Exclusivo
2019,973430,1201,LDC São Simão,São Simão,Interior,0.016666666666666666,1.65,4.083333333333333,12.4,Granel Sólido,1386.714,339.6034285714286,BRGO0010001,Embarcados,Exclusivo
2019,972493,1201,LDC São Simão,São Simão,Interior,0.016666666666666666,102.36666666666666,13.833333333333334,44.68333333333333,Granel Sólido,1320.122,95.43050602409639,BRGO0010001,Embarcados,Exclusivo
2019,996424,1201,LDC São Simão,São Simão,Interior,0.016666666666666666,2.783333333333333,2.25,9.333333333333334,Granel Sólido,1390.468,617.9857777777778,BRGO0010001,Embarcados,Exclusivo
2019,975515,1201,LDC São Simão,São Simão,Interior,0.016666666666666666,16.783333333333335,2.45,3.35,Granel Sólido,1322.08,539.6244897959183,BRGO0010001,Embarcados,Exclusivo
2019,981074,1201,LDC São Simão,São Simão,Interior,0.016666666666666666,4.133333333333334,2.433333333333333,8.516666666666667,Granel Sólido,1321.48,543.0739726027398,BRGO0010001,Embarcados,Exclusivo
2019,993854,1201,LDC São Simão,São Simão,Interior,0.016666666666666666,4.15,2.683333333333333,8.35,Granel Sólido,1387.676,517.1463354037268,BRGO0010001,Embarcados,Exclusivo
2019,984685,1201,LDC São Simão,São Simão,Interior,0.016666666666666666,0.25,2.6666666666666665,11.55,Granel Sólido,1387.742,520.4032500000001,BRGO0010001,Embarcados,Exclusivo
2019,987387,1201,LDC São Simão,São Simão,Interior,0.016666666666666666,11.9,2.816666666666667,1.0166666666666666,Granel Sólido,1386.52,492.2556213017751,BRGO0010001,Embarcados,Exclusivo
2019,981054,1201,LDC São Simão,São Simão,Interior,0.016666666666666666,1.4833333333333334,2.4833333333333334,11.116666666666667,Granel Sólido,1337.42,538.558389261745,BRGO0010001,Embarcados,Exclusivo
2019,992667,1201,LDC São Simão,São Simão,Interior,0.016666666666666666,0.43333333333333335,11.6,11.85,Granel Sólido,1381.73,119.1146551724138,BRGO0010001,Embarcados,Exclusivo
2019,999719,1201,LDC São Simão,São Simão,Interior,0.016666666666666666,6.366666666666666,4.016666666666667,3.95,Granel Sólido,1405.708,349.968796680498,BRGO0010001,Embarcados,Exclusivo
2019,987386,1201,LDC São Simão,São Simão,Interior,0.016666666666666666,9.35,2.3833333333333333,4.0,Granel Sólido,1407.79,590.6811188811189,BRGO0010001,Embarcados,Exclusivo
2019,978386,1201,LDC São Simão,São Simão,Interior,0.016666666666666666,0.3,2.3666666666666667,19.433333333333334,Granel Sólido,1325.784,560.1904225352113,BRGO0010001,Embarcados,Exclusivo
2019,973431,1201,LDC São Simão,São Simão,Interior,0.016666666666666666,5.8,2.466666666666667,9.866666666666667,Granel Sólido,1363.35,552.7094594594594,BRGO0010001,Embarcados,Exclusivo
