Ano,IDAtracacao,CDMercadoria,Porto Atracação,Complexo Portuário,Tipo de Navegação da Atracação,Espera_Atracação,Espera_Operação,Operação,Espera_Desatracação,Natureza da Carga,VLPesoCargaBruta,t/h- Prancha Operacional,IDBerco,Sentido,STNaturezaCarga
2016,760267,1201,TERFRON Itaituba,Itaituba,Interior,132.56666666666666,0.15,2.5166666666666666,0.08333333333333333,Granel Sólido,1991.66,791.3880794701987,BRPA038TF02,Embarcados,Exclusivo
2016,762007,1201,TERFRON Itaituba,Itaituba,Interior,43.266666666666666,0.11666666666666667,5.25,0.08333333333333333,Granel Sólido,1856.104,353.5436190476191,BRPA038TF02,Embarcados,Exclusivo
2016,762006,1201,TERFRON Itaituba,Itaituba,Interior,46.333333333333336,6.3,5.233333333333333,0.1,Granel Sólido,1972.527,376.9159872611465,BRPA038TF02,Embarcados,Exclusivo
2016,759648,1201,TERFRON Itaituba,Itaituba,Interior,45.233333333333334,0.16666666666666666,2.9166666666666665,0.08333333333333333,Granel Sólido,1854.029,635.6670857142857,BRPA038TF02,Embarcados,Exclusivo
2016,747310,1201,TERFRON Itaituba,Itaituba,Interior,50.55,0.15,11.883333333333333,0.06666666666666667,Granel Sólido,1838.575,154.71879382889202,BRPA038TF02,Embarcados,Exclusivo
2016,760396,1201,TERFRON Itaituba,Itaituba,Interior,63.483333333333334,0.16666666666666666,2.55,0.1,Granel Sólido,1843.176,722.8141176470589,BRPA038TF02,Embarcados,Exclusivo
2016,748423,1201,TERFRON Itaituba,Itaituba,Interior,99.8,0.13333333333333333,3.75,0.06666666666666667,Granel Sólido,1992.956,531.4549333333333,BRPA038TF02,Embarcados,Exclusivo
2016,760099,1201,TERFRON Itaituba,Itaituba,Interior,45.65,0.11666666666666667,3.5833333333333335,0.08333333333333333,Granel Sólido,1854.687,517.5870697674418,BRPA038TF02,Embarcados,Exclusivo
2016,772417,1201,TERFRON Itaituba,Itaituba,Interior,46.18333333333333,0.21666666666666667,3.6,0.1,Granel Sólido,1961.565,544.8791666666667,BRPA038TF02,Embarcados,Exclusivo
2016,760220,1201,TERFRON Itaituba,Itaituba,Interior,48.28333333333333,0.08333333333333333,2.533333333333333,0.08333333333333333,Granel Sólido,2002.268,790.3689473684211,BRPA038TF02,Embarcados,Exclusivo
2016,772414,1201,TERFRON Itaituba,Itaituba,Interior,30.716666666666665,0.13333333333333333,4.866666666666666,0.13333333333333333,Granel Sólido,1995.631,410.0611643835617,BRPA038TF02,Embarcados,Exclusivo
2016,760418,1201,TERFRON Itaituba,Itaituba,Interior,54.833333333333336,0.15,2.65,0.11666666666666667,Granel Sólido,2005.826,756.9154716981133,BRPA038TF02,Embarcados,Exclusivo
2016,760174,1201,TERFRON Itaituba,Itaituba,Interior,7.283333333333333,3.2666666666666666,0.0,0.08333333333333333,Granel Sólido,1845.286,inf,BRPA038TF02,Embarcados,Exclusivo
2016,747308,1201,TERFRON Itaituba,Itaituba,Interior,42.833333333333336,0.15,7.083333333333333,0.06666666666666667,Granel Sólido,1994.474,281.57280000000003,BRPA038TF02,Embarcados,Exclusivo
2016,760230,1201,TERFRON Itaituba,Itaituba,Interior,519.95,0.26666666666666666,3.0,0.06666666666666667,Granel Sólido,1957.641,652.547,BRPA038TF02,Embarcados,Exclusivo
2016,759642,1201,TERFRON Itaituba,Itaituba,Interior,38.13333333333333,0.3333333333333333,3.0833333333333335,0.08333333333333333,Granel Sólido,1979.696,642.0635675675675,BRPA038TF02,Embarcados,Exclusivo
2016,762001,1201,TERFRON Itaituba,Itaituba,Interior,33.233333333333334,0.16666666666666666,2.466666666666667,0.1,Granel Sólido,1827.286,740.7916216216216,BRPA038TF02,Embarcados,Exclusivo
2016,747271,1201,TERFRON Itaituba,Itaituba,Interior,110.03333333333333,6.616666666666666,4.583333333333333,0.06666666666666667,Granel Sólido,1990.623,434.3177454545455,BRPA038TF02,Embarcados,Exclusivo
2016,748485,1201,TERFRON Itaituba,Itaituba,Interior,7.166666666666667,0.6166666666666667,3.216666666666667,0.06666666666666667,Granel Sólido,1863.914,579.4551295336787,BRPA038TF02,Embarcados,Exclusivo
2016,748429,1201,TERFRON Itaituba,Itaituba,Interior,117.4,0.23333333333333334,8.4,0.08333333333333333,Granel Sólido,1977.919,235.46654761904762,BRPA038TF02,Embarcados,Exclusivo
2016,760209,1201,TERFRON Itaituba,Itaituba,Interior,27.466666666666665,0.1,2.4,0.08333333333333333,Granel Sólido,1855.794,773.2475000000001,BRPA038TF02,Embarcados,Exclusivo
2016,760423,1201,TERFRON Itaituba,Itaituba,Interior,71.35,0.7666666666666667,1.9166666666666667,0.08333333333333333,Granel Sólido,1993.515,1040.0947826086956,BRPA038TF02,Embarcados,Exclusivo
2016,760218,1201,TERFRON Itaituba,Itaituba,Interior,45.15,0.08333333333333333,2.566666666666667,0.06666666666666667,Granel Sólido,1849.621,720.6315584415585,BRPA038TF02,Embarcados,Exclusivo
2016,760406,1201,TERFRON Itaituba,Itaituba,Interior,8.366666666666667,0.15,2.3,0.1,Granel Sólido,1879.232,817.0573913043479,BRPA038TF02,Embarcados,Exclusivo
2016,747277,1201,TERFRON Itaituba,Itaituba,Interior,129.98333333333332,0.21666666666666667,8.1,0.06666666666666667,Granel Sólido,1855.44,229.0666666666667,BRPA038TF02,Embarcados,Exclusivo
2016,760398,1201,TERFRON Itaituba,Itaituba,Interior,67.05,0.11666666666666667,3.5,0.06666666666666667,Granel Sólido,1992.368,569.2479999999999,BRPA038TF02,Embarcados,Exclusivo
2016,760407,1201,TERFRON Itaituba,Itaituba,Interior,11.45,0.23333333333333334,2.6666666666666665,0.1,Granel Sólido,1857.469,696.550875,BRPA038TF02,Embarcados,Exclusivo
2016,747305,1201,TERFRON Itaituba,Itaituba,Interior,20.95,0.8,14.166666666666666,0.05,Granel Sólido,1861.542,131.40296470588234,BRPA038TF02,Embarcados,Exclusivo
2016,760211,1201,TERFRON Itaituba,Itaituba,Interior,93.88333333333334,0.26666666666666666,2.7333333333333334,0.06666666666666667,Granel Sólido,1982.562,725.3275609756097,BRPA038TF02,Embarcados,Exclusivo
2016,760399,1201,TERFRON Itaituba,Itaituba,Interior,71.31666666666666,0.2,2.6166666666666667,0.1,Granel Sólido,1996.972,763.1740127388534,BRPA038TF02,Embarcados,Exclusivo
2016,760298,1201,TERFRON Itaituba,Itaituba,Interior,91.16666666666667,0.11666666666666667,2.966666666666667,0.1,Granel Sólido,1969.504,663.8777528089887,BRPA038TF02,Embarcados,Exclusivo
2016,772422,1201,TERFRON Itaituba,Itaituba,Interior,64.26666666666667,0.2,3.7666666666666666,0.13333333333333333,Granel Sólido,2003.263,531.8397345132744,BRPA038TF02,Embarcados,Exclusivo
2016,747283,1201,TERFRON Itaituba,Itaituba,Interior,41.71666666666667,0.45,4.933333333333334,0.05,Granel Sólido,1946.966,394.65527027027025,BRPA038TF02,Embarcados,Exclusivo
2016,772415,1201,TERFRON Itaituba,Itaituba,Interior,36.25,0.15,3.683333333333333,0.13333333333333333,Granel Sólido,1850.618,502.4302262443439,BRPA038TF02,Embarcados,Exclusivo
2016,759578,1201,TERFRON Itaituba,Itaituba,Interior,403.96666666666664,0.43333333333333335,3.283333333333333,0.06666666666666667,Granel Sólido,1721.633,524.355228426396,BRPA038TF02,Embarcados,Exclusivo
2016,759580,1201,TERFRON Itaituba,Itaituba,Interior,530.1,0.16666666666666666,3.4,0.08333333333333333,Granel Sólido,1983.679,583.4350000000001,BRPA038TF02,Embarcados,Exclusivo
2016,760179,1201,TERFRON Itaituba,Itaituba,Interior,62.516666666666666,0.18333333333333332,2.65,0.08333333333333333,Granel Sólido,2004.669,756.4788679245283,BRPA038TF02,Embarcados,Exclusivo
2016,772426,1201,TERFRON Itaituba,Itaituba,Interior,84.01666666666667,0.15,2.783333333333333,0.06666666666666667,Granel Sólido,1998.71,718.0994011976048,BRPA038TF02,Embarcados,Exclusivo
2016,760221,1201,TERFRON Itaituba,Itaituba,Interior,51.68333333333333,0.16666666666666666,2.7,0.05,Granel Sólido,2003.956,742.2059259259258,BRPA038TF02,Embarcados,Exclusivo
2016,748427,1201,TERFRON Itaituba,Itaituba,Interior,111.05,0.15,2.4833333333333334,0.05,Granel Sólido,1842.231,741.8379865771811,BRPA038TF02,Embarcados,Exclusivo
2016,759653,1201,TERFRON Itaituba,Itaituba,Interior,58.35,0.4666666666666667,4.316666666666666,0.08333333333333333,Granel Sólido,1699.525,393.71235521235525,BRPA038TF02,Embarcados,Exclusivo
2016,759584,1201,TERFRON Itaituba,Itaituba,Interior,548.0833333333334,0.18333333333333332,3.316666666666667,0.05,Granel Sólido,1977.564,596.2504522613065,BRPA038TF02,Embarcados,Exclusivo
2016,772423,1201,TERFRON Itaituba,Itaituba,Interior,68.68333333333334,0.15,2.55,0.13333333333333333,Granel Sólido,1648.537,646.4850980392157,BRPA038TF02,Embarcados,Exclusivo
2016,762010,1201,TERFRON Itaituba,Itaituba,Interior,9.566666666666666,0.15,2.6166666666666667,0.11666666666666667,Granel Sólido,1850.08,707.0369426751593,BRPA038TF02,Embarcados,Exclusivo
2016,760411,1201,TERFRON Itaituba,Itaituba,Interior,24.166666666666668,2.466666666666667,5.416666666666667,0.11666666666666667,Granel Sólido,2006.669,370.4619692307692,BRPA038TF02,Embarcados,Exclusivo
2016,760212,1201,TERFRON Itaituba,Itaituba,Interior,37.43333333333333,0.16666666666666666,7.016666666666667,0.08333333333333333,Granel Sólido,1829.755,260.7726840855107,BRPA038TF02,Embarcados,Exclusivo
2016,762009,1201,TERFRON Itaituba,Itaituba,Interior,6.816666666666666,0.15,1.9666666666666666,0.1,Granel Sólido,2011.259,1022.6740677966102,BRPA038TF02,Embarcados,Exclusivo
2016,760424,1201,TERFRON Itaituba,Itaituba,Interior,75.33333333333333,0.2,2.7,0.1,Granel Sólido,1989.197,736.7396296296296,BRPA038TF02,Embarcados,Exclusivo
2016,759582,1201,TERFRON Itaituba,Itaituba,Interior,538.0833333333334,0.21666666666666667,3.283333333333333,0.08333333333333333,Granel Sólido,1974.705,601.4329949238579,BRPA038TF02,Embarcados,Exclusivo
2016,760208,1201,TERFRON Itaituba,Itaituba,Interior,82.93333333333334,0.11666666666666667,2.533333333333333,0.08333333333333333,Granel Sólido,1990.165,785.5914473684211,BRPA038TF02,Embarcados,Exclusivo
2016,759581,1201,TERFRON Itaituba,Itaituba,Interior,533.85,0.2833333333333333,2.9,0.06666666666666667,Granel Sólido,1842.483,635.3389655172414,BRPA038TF02,Embarcados,Exclusivo
2016,760392,1201,TERFRON Itaituba,Itaituba,Interior,50.55,0.5166666666666667,2.316666666666667,0.1,Granel Sólido,1695.379,731.8182733812948,BRPA038TF02,Embarcados,Exclusivo
2016,747282,1201,TERFRON Itaituba,Itaituba,Interior,37.18333333333333,0.2,3.5833333333333335,0.06666666666666667,Granel Sólido,1998.466,557.711441860465,BRPA038TF02,Embarcados,Exclusivo
2016,759583,1201,TERFRON Itaituba,Itaituba,Interior,543.5,0.06666666666666667,2.216666666666667,0.11666666666666667,Granel Sólido,1814.646,818.6372932330827,BRPA038TF02,Embarcados,Exclusivo
2016,772406,1201,TERFRON Itaituba,Itaituba,Interior,101.56666666666666,0.2,3.3333333333333335,0.08333333333333333,Granel Sólido,1997.22,599.1659999999999,BRPA038TF02,Embarcados,Exclusivo
2016,765754,1201,TERFRON Itaituba,Itaituba,Interior,17.35,0.18333333333333332,2.216666666666667,0.06666666666666667,Granel Sólido,1983.072,894.618947368421,BRPA038TF02,Embarcados,Exclusivo
2016,765749,1201,TERFRON Itaituba,Itaituba,Interior,60.516666666666666,0.13333333333333333,3.216666666666667,0.1,Granel Sólido,1837.146,571.1334715025906,BRPA038TF02,Embarcados,Exclusivo
2016,765753,1201,TERFRON Itaituba,Itaituba,Interior,14.883333333333333,0.16666666666666666,1.9,0.06666666666666667,Granel Sólido,1857.613,977.691052631579,BRPA038TF02,Embarcados,Exclusivo
2016,765752,1201,TERFRON Itaituba,Itaituba,Interior,11.433333333333334,0.21666666666666667,2.75,0.11666666666666667,Granel Sólido,1851.73,673.3563636363637,BRPA038TF02,Embarcados,Exclusivo
2016,765750,1201,TERFRON Itaituba,Itaituba,Interior,5.216666666666667,0.13333333333333333,2.283333333333333,0.08333333333333333,Granel Sólido,2010.263,880.4071532846715,BRPA038TF02,Embarcados,Exclusivo
2016,765757,1201,TERFRON Itaituba,Itaituba,Interior,27.4,0.15,2.0166666666666666,0.11666666666666667,Granel Sólido,1834.019,909.4309090909092,BRPA038TF02,Embarcados,Exclusivo
2016,765755,1201,TERFRON Itaituba,Itaituba,Interior,20.3,0.18333333333333332,3.4166666666666665,0.11666666666666667,Granel Sólido,2003.72,586.4546341463415,BRPA038TF02,Embarcados,Exclusivo
2016,765756,1201,TERFRON Itaituba,Itaituba,Interior,24.433333333333334,0.43333333333333335,2.216666666666667,0.11666666666666667,Granel Sólido,1682.201,758.8876691729323,BRPA038TF02,Embarcados,Exclusivo
2016,765758,1201,TERFRON Itaituba,Itaituba,Interior,29.983333333333334,0.11666666666666667,2.1333333333333333,0.11666666666666667,Granel Sólido,1984.238,930.1115625,BRPA038TF02,Embarcados,Exclusivo
2016,772865,1201,TERFRON Itaituba,Itaituba,Interior,482.1166666666667,0.18333333333333332,3.933333333333333,0.11666666666666667,Granel Sólido,1896.422,482.141186440678,BRPA038TF02,Embarcados,Exclusivo
2016,772403,1201,TERFRON Itaituba,Itaituba,Interior,80.05,0.13333333333333333,7.566666666666666,0.11666666666666667,Granel Sólido,1706.975,225.59140969162996,BRPA038TF02,Embarcados,Exclusivo
2016,772407,1201,TERFRON Itaituba,Itaituba,Interior,105.66666666666667,0.18333333333333332,3.35,0.13333333333333333,Granel Sólido,1840.494,549.4011940298507,BRPA038TF02,Embarcados,Exclusivo
2016,759358,1201,TERFRON Itaituba,Itaituba,Interior,3.2,0.3,2.9166666666666665,0.08333333333333333,Granel Sólido,1711.051,586.6460571428571,BRPA038TF02,Embarcados,Exclusivo
2016,762026,1201,TERFRON Itaituba,Itaituba,Interior,41.0,0.18333333333333332,2.283333333333333,0.11666666666666667,Granel Sólido,2003.403,877.4027737226278,BRPA038TF02,Embarcados,Exclusivo
2016,765766,1201,TERFRON Itaituba,Itaituba,Interior,43.516666666666666,0.2,2.95,0.11666666666666667,Granel Sólido,2000.374,678.0928813559321,BRPA038TF02,Embarcados,Exclusivo
2016,772978,1201,TERFRON Itaituba,Itaituba,Interior,45.266666666666666,0.0,3.6333333333333333,0.13333333333333333,Granel Sólido,1801.728,495.8884403669725,BRPA038TF02,Embarcados,Exclusivo
2016,765763,1201,TERFRON Itaituba,Itaituba,Interior,35.38333333333333,0.13333333333333333,2.2333333333333334,0.11666666666666667,Granel Sólido,1840.97,824.3149253731343,BRPA038TF02,Embarcados,Exclusivo
2016,765768,1201,TERFRON Itaituba,Itaituba,Interior,50.166666666666664,0.18333333333333332,2.933333333333333,0.06666666666666667,Granel Sólido,1817.132,619.4768181818182,BRPA038TF02,Embarcados,Exclusivo
2016,762028,1201,TERFRON Itaituba,Itaituba,Interior,46.6,0.15,4.25,0.11666666666666667,Granel Sólido,1850.428,435.3948235294118,BRPA038TF02,Embarcados,Exclusivo
2016,765765,1201,TERFRON Itaituba,Itaituba,Interior,40.81666666666667,0.11666666666666667,1.9666666666666666,0.11666666666666667,Granel Sólido,1987.095,1010.3872881355933,BRPA038TF02,Embarcados,Exclusivo
2016,772887,1201,TERFRON Itaituba,Itaituba,Interior,121.76666666666667,0.13333333333333333,3.15,0.03333333333333333,Granel Sólido,1842.824,585.0234920634921,BRPA038TF02,Embarcados,Exclusivo
2016,772883,1201,TERFRON Itaituba,Itaituba,Interior,96.28333333333333,0.21666666666666667,3.1,0.15,Granel Sólido,1646.824,531.2335483870968,BRPA038TF02,Embarcados,Exclusivo
2016,772994,1201,TERFRON Itaituba,Itaituba,Interior,161.65,0.25,3.283333333333333,0.016666666666666666,Granel Sólido,1998.326,608.6272081218275,BRPA038TF02,Embarcados,Exclusivo
2016,772888,1201,TERFRON Itaituba,Itaituba,Interior,125.55,0.16666666666666666,3.316666666666667,0.1,Granel Sólido,1834.604,553.1469346733668,BRPA038TF02,Embarcados,Exclusivo
2016,772996,1201,TERFRON Itaituba,Itaituba,Interior,166.18333333333334,0.3333333333333333,2.8333333333333335,0.16666666666666666,Granel Sólido,1975.92,697.3835294117647,BRPA038TF02,Embarcados,Exclusivo
2016,772889,1201,TERFRON Itaituba,Itaituba,Interior,129.56666666666666,7.616666666666666,3.3,0.11666666666666667,Granel Sólido,1981.118,600.3387878787879,BRPA038TF02,Embarcados,Exclusivo
2016,747339,1201,TERFRON Itaituba,Itaituba,Interior,96.53333333333333,0.16666666666666666,2.7666666666666666,0.016666666666666666,Granel Sólido,1995.36,721.2144578313253,BRPA038TF02,Embarcados,Exclusivo
2016,772891,1201,TERFRON Itaituba,Itaituba,Interior,144.1,0.23333333333333334,5.183333333333334,0.15,Granel Sólido,1840.442,355.0691961414791,BRPA038TF02,Embarcados,Exclusivo
2016,765777,1201,TERFRON Itaituba,Itaituba,Interior,172.01666666666668,0.18333333333333332,2.4166666666666665,0.06666666666666667,Granel Sólido,1863.714,771.192,BRPA038TF02,Embarcados,Exclusivo
2016,765779,1201,TERFRON Itaituba,Itaituba,Interior,7.25,0.15,1.8333333333333333,0.11666666666666667,Granel Sólido,1858.364,1013.653090909091,BRPA038TF02,Embarcados,Exclusivo
2016,765770,1201,TERFRON Itaituba,Itaituba,Interior,53.75,0.15,3.183333333333333,0.11666666666666667,Granel Sólido,1975.97,620.7235602094241,BRPA038TF02,Embarcados,Exclusivo
2016,760416,1201,TERFRON Itaituba,Itaituba,Interior,51.1,0.15,2.966666666666667,0.06666666666666667,Granel Sólido,1836.975,619.2050561797752,BRPA038TF02,Embarcados,Exclusivo
2016,760414,1201,TERFRON Itaituba,Itaituba,Interior,39.15,0.2,3.25,0.1,Granel Sólido,1977.59,608.4892307692307,BRPA038TF02,Embarcados,Exclusivo
2016,748484,1201,TERFRON Itaituba,Itaituba,Interior,417.25,0.16666666666666666,2.75,0.16666666666666666,Granel Sólido,2007.043,729.8338181818182,BRPA038TF02,Embarcados,Exclusivo
2016,773008,1201,TERFRON Itaituba,Itaituba,Interior,100.05,1.0166666666666666,14.666666666666666,0.13333333333333333,Granel Sólido,1847.248,125.94872727272728,BRPA038TF02,Embarcados,Exclusivo
2016,760305,1201,TERFRON Itaituba,Itaituba,Interior,3.5,0.13333333333333333,4.35,0.08333333333333333,Granel Sólido,1848.815,425.0149425287357,BRPA038TF02,Embarcados,Exclusivo
2016,765788,1201,TERFRON Itaituba,Itaituba,Interior,32.916666666666664,0.13333333333333333,2.5833333333333335,0.08333333333333333,Granel Sólido,1820.804,704.8273548387097,BRPA038TF02,Embarcados,Exclusivo
2016,765781,1201,TERFRON Itaituba,Itaituba,Interior,12.416666666666666,0.1,2.1666666666666665,0.06666666666666667,Granel Sólido,1993.673,920.1567692307693,BRPA038TF02,Embarcados,Exclusivo
2016,765787,1201,TERFRON Itaituba,Itaituba,Interior,29.5,0.25,1.9166666666666667,0.16666666666666666,Granel Sólido,2003.505,1045.306956521739,BRPA038TF02,Embarcados,Exclusivo
2016,765784,1201,TERFRON Itaituba,Itaituba,Interior,20.633333333333333,0.13333333333333333,2.45,0.1,Granel Sólido,2010.303,820.5318367346939,BRPA038TF02,Embarcados,Exclusivo
2016,762029,1201,TERFRON Itaituba,Itaituba,Interior,50.53333333333333,0.16666666666666666,2.933333333333333,0.11666666666666667,Granel Sólido,2004.596,683.3850000000001,BRPA038TF02,Embarcados,Exclusivo
2016,773009,1201,TERFRON Itaituba,Itaituba,Interior,116.16666666666667,0.16666666666666666,5.716666666666667,0.13333333333333333,Granel Sólido,1681.524,294.1441399416909,BRPA038TF02,Embarcados,Exclusivo
