Ano,IDAtracacao,CDMercadoria,Porto Atracação,Complexo Portuário,Tipo de Navegação da Atracação,Espera_Atracação,Espera_Operação,Operação,Espera_Desatracação,Natureza da Carga,VLPesoCargaBruta,t/h- Prancha Operacional,IDBerco,Sentido,STNaturezaCarga
2021,1150611,1201,Cargill Agrícola,Porto Velho,Interior,18.75,0.2,7.483333333333333,0.06666666666666667,Granel Sólido,2401.36,320.8944320712695,BRRO0068910,Embarcados,Exclusivo
2021,1158503,1201,Cargill Agrícola,Porto Velho,Interior,34.416666666666664,0.23333333333333334,5.233333333333333,0.11666666666666667,Granel Sólido,2441.665,466.56019108280253,BRRO0068910,Embarcados,Exclusivo
2021,1144439,1201,Cargill Agrícola,Porto Velho,Interior,54.583333333333336,0.15,5.666666666666667,0.16666666666666666,Granel Sólido,2346.845,414.14911764705874,BRRO0068910,Embarcados,Exclusivo
2021,1167059,1201,Cargill Agrícola,Porto Velho,Interior,9.133333333333333,0.21666666666666667,5.916666666666667,0.23333333333333334,Granel Sólido,2562.045,433.02169014084507,BRRO0068910,Embarcados,Exclusivo
2021,1151852,1201,Cargill Agrícola,Porto Velho,Interior,50.36666666666667,0.21666666666666667,3.55,0.2,Granel Sólido,2345.33,660.656338028169,BRRO0068910,Embarcados,Exclusivo
2021,1144440,1201,Cargill Agrícola,Porto Velho,Interior,61.333333333333336,0.2,5.866666666666666,0.18333333333333332,Granel Sólido,2518.745,429.3315340909091,BRRO0068910,Embarcados,Exclusivo
2021,1158459,1201,Cargill Agrícola,Porto Velho,Interior,125.08333333333333,1.5166666666666666,4.016666666666667,0.9666666666666667,Granel Sólido,2271.165,565.4352697095436,BRRO0068910,Embarcados,Exclusivo
2021,1158492,1201,Cargill Agrícola,Porto Velho,Interior,24.0,0.2833333333333333,6.566666666666666,0.25,Granel Sólido,2395.275,364.76269035533,BRRO0068910,Embarcados,Exclusivo
2021,1167071,1201,Cargill Agrícola,Porto Velho,Interior,118.8,0.13333333333333333,3.65,0.2833333333333333,Granel Sólido,2538.49,695.4767123287671,BRRO0068910,Embarcados,Exclusivo
2021,1165276,1201,Cargill Agrícola,Porto Velho,Interior,14.0,0.3333333333333333,7.033333333333333,0.13333333333333333,Granel Sólido,2429.535,345.4315165876777,BRRO0068910,Embarcados,Exclusivo
2021,1164542,1201,Cargill Agrícola,Porto Velho,Interior,69.25,0.25,5.266666666666667,0.23333333333333334,Granel Sólido,2437.265,462.77183544303796,BRRO0068910,Embarcados,Exclusivo
2021,1150070,1201,Cargill Agrícola S.A. (ETC Miritituba/PA),Não Classificado,Interior,0.08333333333333333,0.7166666666666667,2.933333333333333,37.43333333333333,Granel Sólido,3004.745,1024.3448863636363,BRPA2485001,Embarcados,Exclusivo
2021,1167206,1201,Cargill Agrícola S.A. (ETC Miritituba/PA),Não Classificado,Interior,24.016666666666666,14.733333333333333,2.2333333333333334,14.366666666666667,Granel Sólido,2996.365,1341.6559701492536,BRPA2485001,Embarcados,Exclusivo
2021,1145357,1201,Cargill Agrícola S.A. (ETC Miritituba/PA),Não Classificado,Interior,0.08333333333333333,40.81666666666667,2.816666666666667,0.8333333333333334,Granel Sólido,3039.31,1079.044970414201,BRPA2485001,Embarcados,Exclusivo
2021,1221182,1201,Cargill Agrícola S.A. (ETC Miritituba/PA),Não Classificado,Interior,0.08333333333333333,1.4166666666666667,2.466666666666667,22.283333333333335,Granel Sólido,3028.215,1227.6547297297298,BRPA2485001,Embarcados,Exclusivo
2021,1221146,1201,Cargill Agrícola S.A. (ETC Miritituba/PA),Não Classificado,Interior,0.08333333333333333,0.7666666666666667,2.316666666666667,27.0,Granel Sólido,3034.595,1309.897122302158,BRPA2485001,Embarcados,Exclusivo
2021,1145400,1201,Cargill Agrícola S.A. (ETC Miritituba/PA),Não Classificado,Interior,0.08333333333333333,22.85,2.15,5.25,Granel Sólido,3024.175,1406.5930232558142,BRPA2485001,Embarcados,Exclusivo
2021,1167210,1201,Cargill Agrícola S.A. (ETC Miritituba/PA),Não Classificado,Interior,0.016666666666666666,19.783333333333335,17.133333333333333,20.416666666666668,Granel Sólido,2927.995,170.89464980544747,BRPA2485001,Embarcados,Exclusivo
2021,1221213,1201,Cargill Agrícola S.A. (ETC Miritituba/PA),Não Classificado,Interior,0.08333333333333333,1.15,0.1,24.75,Granel Sólido,3005.345,30053.449999999997,BRPA2485001,Embarcados,Exclusivo
2021,1221206,1201,Cargill Agrícola S.A. (ETC Miritituba/PA),Não Classificado,Interior,0.08333333333333333,7.933333333333334,2.2333333333333334,17.25,Granel Sólido,3209.06,1436.8925373134327,BRPA2485001,Embarcados,Exclusivo
2021,1221149,1201,Cargill Agrícola S.A. (ETC Miritituba/PA),Não Classificado,Interior,0.08333333333333333,9.016666666666667,3.5,17.566666666666666,Granel Sólido,3192.87,912.2485714285714,BRPA2485001,Embarcados,Exclusivo
2021,1150051,1201,Cargill Agrícola S.A. (ETC Miritituba/PA),Não Classificado,Interior,0.08333333333333333,11.916666666666666,2.7333333333333334,19.516666666666666,Granel Sólido,3210.27,1174.489024390244,BRPA2485001,Embarcados,Exclusivo
2021,1221167,1201,Cargill Agrícola S.A. (ETC Miritituba/PA),Não Classificado,Interior,0.08333333333333333,8.4,3.05,18.133333333333333,Granel Sólido,3137.5,1028.688524590164,BRPA2485001,Embarcados,Exclusivo
2021,1166253,1201,Cargill Agrícola S.A. (ETC Miritituba/PA),Não Classificado,Interior,0.016666666666666666,18.55,2.6333333333333333,10.05,Granel Sólido,3155.225,1198.1867088607594,BRPA2485001,Embarcados,Exclusivo
2021,1145399,1201,Cargill Agrícola S.A. (ETC Miritituba/PA),Não Classificado,Interior,0.08333333333333333,18.95,2.25,9.05,Granel Sólido,3227.09,1434.2622222222224,BRPA2485001,Embarcados,Exclusivo
2021,1145352,1201,Cargill Agrícola S.A. (ETC Miritituba/PA),Não Classificado,Interior,0.08333333333333333,31.833333333333332,6.433333333333334,6.2,Granel Sólido,3220.45,500.58808290155434,BRPA2485001,Embarcados,Exclusivo
2021,1222654,1201,Cargill Agrícola S.A. (ETC Miritituba/PA),Não Classificado,Interior,0.016666666666666666,12.683333333333334,2.3833333333333333,12.266666666666667,Granel Sólido,3128.765,1312.7685314685314,BRPA2485001,Embarcados,Exclusivo
2021,1221192,1201,Cargill Agrícola S.A. (ETC Miritituba/PA),Não Classificado,Interior,0.08333333333333333,17.633333333333333,2.466666666666667,12.316666666666666,Granel Sólido,3203.785,1298.8317567567567,BRPA2485001,Embarcados,Exclusivo
2021,1145407,1201,Cargill Agrícola S.A. (ETC Miritituba/PA),Não Classificado,Interior,0.08333333333333333,6.166666666666667,2.966666666666667,21.116666666666667,Granel Sólido,3206.55,1080.8595505617977,BRPA2485001,Embarcados,Exclusivo
2021,1167212,1201,Cargill Agrícola S.A. (ETC Miritituba/PA),Não Classificado,Interior,0.016666666666666666,13.45,3.3833333333333333,40.5,Granel Sólido,3183.295,940.8753694581281,BRPA2485001,Embarcados,Exclusivo
