Ano,IDAtracacao,CDMercadoria,Porto Atracação,Complexo Portuário,Tipo de Navegação da Atracação,Espera_Atracação,Espera_Operação,Operação,Espera_Desatracação,Natureza da Carga,VLPesoCargaBruta,t/h- Prancha Operacional,IDBerco,Sentido,STNaturezaCarga
2020,1067365,1201,Terminal Hidroviário de Porto Murtinho,Corumbá,Longo Curso,0.08333333333333333,0.2833333333333333,8.416666666666666,0.13333333333333333,Granel Sólido,1450.04,172.28198019801982,BRMS0050001,Embarcados,Exclusivo
2020,1067353,1201,Terminal Hidroviário de Porto Murtinho,Corumbá,Longo Curso,0.3333333333333333,0.03333333333333333,8.233333333333333,0.15,Granel Sólido,1355.42,164.6259109311741,BRMS0050001,Embarcados,Exclusivo
2020,1067361,1201,Terminal Hidroviário de Porto Murtinho,Corumbá,Longo Curso,0.3333333333333333,0.08333333333333333,7.083333333333333,0.3333333333333333,Granel Sólido,1312.5,185.29411764705884,BRMS0050001,Embarcados,Exclusivo
2020,1067362,1201,Terminal Hidroviário de Porto Murtinho,Corumbá,Longo Curso,0.16666666666666666,0.05,8.05,0.23333333333333334,Granel Sólido,1371.26,170.34285714285713,BRMS0050001,Embarcados,Exclusivo
2020,1067368,1201,Terminal Hidroviário de Porto Murtinho,Corumbá,Longo Curso,0.08333333333333333,0.08333333333333333,7.666666666666667,0.2,Granel Sólido,1463.3,190.86521739130433,BRMS0050001,Embarcados,Exclusivo
2020,1067351,1201,Terminal Hidroviário de Porto Murtinho,Corumbá,Longo Curso,0.16666666666666666,0.05,7.566666666666666,0.15,Granel Sólido,1346.85,177.9977973568282,BRMS0050001,Embarcados,Exclusivo
2020,1067367,1201,Terminal Hidroviário de Porto Murtinho,Corumbá,Longo Curso,0.2,0.15,8.533333333333333,0.11666666666666667,Granel Sólido,1455.74,170.59453125000002,BRMS0050001,Embarcados,Exclusivo
2020,1067395,1201,Terminal Hidroviário de Porto Murtinho,Corumbá,Longo Curso,0.2,0.2,12.083333333333334,0.18333333333333332,Granel Sólido,1394.44,115.40193103448276,BRMS0050001,Embarcados,Exclusivo
2020,1067403,1201,Terminal Hidroviário de Porto Murtinho,Corumbá,Longo Curso,0.25,0.11666666666666667,8.733333333333333,0.21666666666666667,Granel Sólido,1191.75,136.45992366412216,BRMS0050001,Embarcados,Exclusivo
2020,1067399,1201,Terminal Hidroviário de Porto Murtinho,Corumbá,Longo Curso,0.16666666666666666,0.03333333333333333,8.5,0.2833333333333333,Granel Sólido,1362.7,160.31764705882352,BRMS0050001,Embarcados,Exclusivo
2020,1067398,1201,Terminal Hidroviário de Porto Murtinho,Corumbá,Longo Curso,0.5,0.1,7.65,0.05,Granel Sólido,1324.55,173.1437908496732,BRMS0050001,Embarcados,Exclusivo
2020,1067396,1201,Terminal Hidroviário de Porto Murtinho,Corumbá,Longo Curso,0.21666666666666667,0.38333333333333336,7.2,0.1,Granel Sólido,1305.82,181.36388888888888,BRMS0050001,Embarcados,Exclusivo
2020,1067397,1201,Terminal Hidroviário de Porto Murtinho,Corumbá,Longo Curso,0.15,0.016666666666666666,11.783333333333333,0.21666666666666667,Granel Sólido,1343.39,114.00763790664782,BRMS0050001,Embarcados,Exclusivo
2020,1091800,1201,ETC Miritituba,Itaituba,Interior,92.73333333333333,1.9666666666666666,3.6666666666666665,0.16666666666666666,Granel Sólido,1872.804,510.7647272727273,BRPA038TF02,Embarcados,Exclusivo
2020,1067282,1201,ETC Miritituba,Itaituba,Interior,40.81666666666667,0.08333333333333333,1.6333333333333333,0.16666666666666666,Granel Sólido,1879.782,1150.88693877551,BRPA038TF02,Embarcados,Exclusivo
2020,1081184,1201,ETC Miritituba,Itaituba,Interior,77.73333333333333,0.06666666666666667,2.033333333333333,0.2,Granel Sólido,1997.896,982.5718032786885,BRPA038TF02,Embarcados,Exclusivo
2020,1079582,1201,ETC Miritituba,Itaituba,Interior,40.36666666666667,0.06666666666666667,1.85,0.3333333333333333,Granel Sólido,1987.078,1074.0962162162161,BRPA038TF02,Embarcados,Exclusivo
2020,1081192,1201,ETC Miritituba,Itaituba,Interior,19.933333333333334,0.1,1.7333333333333334,0.23333333333333334,Granel Sólido,1983.436,1144.29,BRPA038TF02,Embarcados,Exclusivo
