Ano,IDAtracacao,CDMercadoria,Porto Atracação,Complexo Portuário,Tipo de Navegação da Atracação,Espera_Atracação,Espera_Operação,Operação,Espera_Desatracação,Natureza da Carga,VLPesoCargaBruta,t/h- Prancha Operacional,IDBerco,Sentido,STNaturezaCarga
2023,1328054,1201,Cargill Agrícola S.A. (ETC Miritituba/PA),Não Classificado,Interior,0.03333333333333333,25.966666666666665,2.6333333333333333,2.033333333333333,Granel Sólido,2978.24,1130.9772151898733,BRPA2485001,Embarcados,Exclusivo
2023,1315200,1201,Cargill Agrícola S.A. (ETC Miritituba/PA),Não Classificado,Interior,0.03333333333333333,25.216666666666665,2.5,2.6166666666666667,Granel Sólido,2980.94,1192.376,BRPA2485001,Embarcados,Exclusivo
2023,1311671,1201,Cargill Agrícola S.A. (ETC Miritituba/PA),Não Classificado,Interior,0.16666666666666666,25.05,2.15,4.8,Granel Sólido,2970.775,1381.7558139534885,BRPA2485001,Embarcados,Exclusivo
2023,1336635,1201,Cargill Agrícola S.A. (ETC Miritituba/PA),Não Classificado,Interior,0.03333333333333333,1.9333333333333333,2.35,12.516666666666667,Granel Sólido,3003.925,1278.2659574468084,BRPA2485001,Embarcados,Exclusivo
2023,1315214,1201,Cargill Agrícola S.A. (ETC Miritituba/PA),Não Classificado,Interior,0.03333333333333333,20.866666666666667,2.2,2.4833333333333334,Granel Sólido,2997.9,1362.681818181818,BRPA2485001,Embarcados,Exclusivo
2023,1328651,1201,Cargill Agrícola S.A. (ETC Miritituba/PA),Não Classificado,Interior,0.03333333333333333,64.23333333333333,2.3666666666666667,2.7,Granel Sólido,2957.92,1249.825352112676,BRPA2485001,Embarcados,Exclusivo
2023,1336418,1201,Cargill Agrícola S.A. (ETC Miritituba/PA),Não Classificado,Interior,0.03333333333333333,5.733333333333333,2.5,36.15,Granel Sólido,2936.605,1174.642,BRPA2485001,Embarcados,Exclusivo
2023,1336509,1201,Cargill Agrícola S.A. (ETC Miritituba/PA),Não Classificado,Interior,0.03333333333333333,2.6666666666666665,2.6666666666666665,33.21666666666667,Granel Sólido,3008.14,1128.0525,BRPA2485001,Embarcados,Exclusivo
2023,1319722,1201,Cargill Agrícola S.A. (ETC Miritituba/PA),Não Classificado,Interior,0.03333333333333333,33.36666666666667,17.216666666666665,123.13333333333334,Granel Sólido,3013.655,175.04288480154892,BRPA2485001,Embarcados,Exclusivo
2023,1327963,1201,Cargill Agrícola S.A. (ETC Miritituba/PA),Não Classificado,Interior,0.03333333333333333,0.7833333333333333,3.9166666666666665,26.166666666666668,Granel Sólido,3009.59,768.4059574468085,BRPA2485001,Embarcados,Exclusivo
2023,1328190,1201,Cargill Agrícola S.A. (ETC Miritituba/PA),Não Classificado,Interior,0.03333333333333333,8.85,2.5,19.283333333333335,Granel Sólido,3160.485,1264.194,BRPA2485001,Embarcados,Exclusivo
2023,1323209,1201,Cargill Agrícola S.A. (ETC Miritituba/PA),Não Classificado,Interior,0.5,27.666666666666668,2.35,30.816666666666666,Granel Sólido,2973.065,1265.1340425531914,BRPA2485001,Embarcados,Exclusivo
2023,1366657,1201,Oleoplan,Porto Alegre,Interior,0.16666666666666666,0.15,5.216666666666667,2.3833333333333333,Granel Sólido,3300.0,632.5878594249201,BRRS0150101,Embarcados,Exclusivo
2023,1387257,1201,Oleoplan,Porto Alegre,Interior,0.5,0.06666666666666667,5.433333333333334,0.5,Granel Sólido,3202.882,589.4874846625767,BRRS0150101,Embarcados,Exclusivo
2023,1371672,1201,Oleoplan,Porto Alegre,Interior,0.16666666666666666,0.4666666666666667,21.966666666666665,0.9,Granel Sólido,3504.212,159.52406676783005,BRRS0150101,Embarcados,Exclusivo
2023,1346689,1201,Oleoplan,Porto Alegre,Interior,0.25,0.4,6.333333333333333,0.18333333333333332,Granel Sólido,3501.27,552.8321052631579,BRRS0150101,Embarcados,Exclusivo
