Ano,IDAtracacao,CDMercadoria,Porto Atracação,Complexo Portuário,Tipo de Navegação da Atracação,Espera_Atracação,Espera_Operação,Operação,Espera_Desatracação,Natureza da Carga,VLPesoCargaBruta,t/h- Prancha Operacional,IDBerco,Sentido,STNaturezaCarga
2017,869703,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,3.5833333333333335,0.16666666666666666,Granel Sólido,1801.44,502.7274418604651,BRRS0150101,Embarcados,Exclusivo
2017,850169,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,2.9,0.0,Granel Sólido,1798.12,620.0413793103448,BRRS0150101,Embarcados,Exclusivo
2017,817741,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,4.25,0.08333333333333333,Granel Sólido,2500.04,588.244705882353,BRRS0150101,Embarcados,Exclusivo
2017,858213,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,4.216666666666667,0.1,Granel Sólido,2500.0,592.8853754940711,BRRS0150101,Embarcados,Exclusivo
2017,850165,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,3.5833333333333335,0.08333333333333333,Granel Sólido,2500.69,697.866976744186,BRRS0150101,Embarcados,Exclusivo
2017,826939,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,3.8333333333333335,0.13333333333333333,Granel Sólido,2544.38,663.7513043478261,BRRS0150101,Embarcados,Exclusivo
2017,843132,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,9.0,0.0,Granel Sólido,2500.0,277.77777777777777,BRRS0150101,Embarcados,Exclusivo
2017,864721,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,3.75,0.08333333333333333,Granel Sólido,2500.0,666.6666666666666,BRRS0150101,Embarcados,Exclusivo
2017,821003,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,5.183333333333334,0.03333333333333333,Granel Sólido,2500.0,482.3151125401929,BRRS0150101,Embarcados,Exclusivo
2017,823887,1201,Bianchini Canoas,Porto Alegre,Interior,0.0,0.0,8.75,0.0,Granel Sólido,2464.0,281.6,BRRS0060508,Embarcados,Exclusivo
2017,823897,1201,Bianchini Canoas,Porto Alegre,Interior,0.0,0.0,8.0,0.0,Granel Sólido,2456.0,307.0,BRRS0060508,Embarcados,Exclusivo
2017,861780,1201,Pelotas,Rio Grande,Interior,0.0,5.166666666666667,11.6,22.166666666666668,Granel Sólido,2355.208,203.0351724137931,PETL104,Embarcados,Exclusivo
2017,848039,1201,Pelotas,Rio Grande,Interior,0.0,10.333333333333334,15.0,9.666666666666666,Granel Sólido,2434.596,162.3064,PETL104,Embarcados,Exclusivo
2017,823895,1201,Bianchini Canoas,Porto Alegre,Interior,0.0,0.0,11.733333333333333,0.0,Granel Sólido,2477.0,211.10795454545456,BRRS0060508,Embarcados,Exclusivo
2017,862823,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,3.5,0.0,Granel Sólido,2504.7,715.6285714285714,BRRS0150101,Embarcados,Exclusivo
2017,840985,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,8.933333333333334,0.06666666666666667,Granel Sólido,2503.59,280.2526119402985,BRRS0150101,Embarcados,Exclusivo
2017,817984,1201,Bianchini Canoas,Porto Alegre,Interior,0.0,0.0,8.616666666666667,0.0,Granel Sólido,2463.0,285.8413926499033,BRRS0060508,Embarcados,Exclusivo
2017,823683,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,4.583333333333333,0.08333333333333333,Granel Sólido,2500.0,545.4545454545455,BRRS0150101,Embarcados,Exclusivo
2017,839584,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,8.75,0.06666666666666667,Granel Sólido,2500.0,285.7142857142857,BRRS0150101,Embarcados,Exclusivo
2017,836619,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,4.166666666666667,0.16666666666666666,Granel Sólido,2500.0,600.0,BRRS0150101,Embarcados,Exclusivo
2017,825665,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,3.4833333333333334,0.0,Granel Sólido,2500.0,717.7033492822966,BRRS0150101,Embarcados,Exclusivo
2017,826927,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,28.233333333333334,0.11666666666666667,Granel Sólido,3000.0,106.25737898465171,BRRS0150101,Embarcados,Exclusivo
2017,817987,1201,Bianchini Canoas,Porto Alegre,Interior,0.0,0.0,13.066666666666666,0.0,Granel Sólido,3094.0,236.78571428571428,BRRS0060508,Embarcados,Exclusivo
2017,823883,1201,Bianchini Canoas,Porto Alegre,Interior,0.0,0.0,10.583333333333334,0.0,Granel Sólido,3049.0,288.09448818897636,BRRS0060508,Embarcados,Exclusivo
2017,836406,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,4.516666666666667,0.0,Granel Sólido,2000.0,442.8044280442804,BRRS0150101,Embarcados,Exclusivo
2017,823893,1201,Bianchini Canoas,Porto Alegre,Interior,0.0,0.0,10.733333333333333,0.0,Granel Sólido,3039.0,283.1366459627329,BRRS0060508,Embarcados,Exclusivo
2017,829993,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,5.083333333333333,0.13333333333333333,Granel Sólido,1500.0,295.08196721311475,BRRS0150101,Embarcados,Exclusivo
2017,826921,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,5.033333333333333,0.1,Granel Sólido,3000.0,596.0264900662252,BRRS0150101,Embarcados,Exclusivo
2017,836407,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,4.516666666666667,0.0,Granel Sólido,1000.0,221.4022140221402,BRRS0150101,Embarcados,Exclusivo
2017,840966,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,5.916666666666667,0.06666666666666667,Granel Sólido,3062.32,517.5752112676056,BRRS0150101,Embarcados,Exclusivo
2017,829994,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,5.083333333333333,0.13333333333333333,Granel Sólido,1527.59,300.5095081967213,BRRS0150101,Embarcados,Exclusivo
2017,839574,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,4.733333333333333,0.06666666666666667,Granel Sólido,950.0,200.70422535211267,BRRS0150101,Embarcados,Exclusivo
2017,835019,1201,Santarém,Santarém,Longo Curso,0.0,1.3333333333333333,84.0,1.2833333333333334,Granel Sólido,55611.97,662.047261904762,STM0401,Embarcados,Exclusivo
2017,856426,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,3.066666666666667,0.1,Granel Sólido,926.98,302.27608695652174,BRRS0150101,Embarcados,Exclusivo
2017,823735,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,2.3333333333333335,0.08333333333333333,Granel Sólido,2200.0,942.8571428571428,BRRS0150101,Embarcados,Exclusivo
2017,849576,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,3.9,0.1,Granel Sólido,2220.0,569.2307692307693,BRRS0150101,Embarcados,Exclusivo
2017,868528,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,2.3333333333333335,0.16666666666666666,Granel Sólido,150.22,64.38,BRRS0150101,Embarcados,Exclusivo
2017,861456,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,5.25,0.08333333333333333,Granel Sólido,926.08,176.3961904761905,BRRS0150101,Embarcados,Exclusivo
2017,868522,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,2.3333333333333335,0.16666666666666666,Granel Sólido,1123.486,481.494,BRRS0150101,Embarcados,Exclusivo
2017,831592,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,3.25,0.06666666666666667,Granel Sólido,2152.82,662.4061538461539,BRRS0150101,Embarcados,Exclusivo
2017,861453,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,5.25,0.08333333333333333,Granel Sólido,1373.92,261.69904761904763,BRRS0150101,Embarcados,Exclusivo
2017,823890,1201,Bianchini Canoas,Porto Alegre,Interior,0.0,0.0,8.266666666666667,0.0,Granel Sólido,2289.0,276.89516129032256,BRRS0060508,Embarcados,Exclusivo
2017,823879,1201,Bianchini Canoas,Porto Alegre,Interior,0.0,0.0,69.96666666666667,0.0,Granel Sólido,2013.0,28.770843258694615,BRRS0060508,Embarcados,Exclusivo
2017,856423,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,3.066666666666667,0.1,Granel Sólido,993.038,323.81673913043477,BRRS0150101,Embarcados,Exclusivo
2017,823901,1201,Bianchini Canoas,Porto Alegre,Interior,0.0,0.0,7.4,0.0,Granel Sólido,2201.0,297.4324324324324,BRRS0060508,Embarcados,Exclusivo
2017,831631,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,3.1666666666666665,0.0,Granel Sólido,2000.0,631.578947368421,BRRS0150101,Embarcados,Exclusivo
2017,817981,1201,Bianchini Canoas,Porto Alegre,Interior,0.0,0.0,14.033333333333333,0.0,Granel Sólido,2121.0,151.14014251781472,BRRS0060508,Embarcados,Exclusivo
2017,830004,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,4.083333333333333,0.08333333333333333,Granel Sólido,2156.55,528.1346938775511,BRRS0150101,Embarcados,Exclusivo
2017,826926,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,5.25,0.13333333333333333,Granel Sólido,2067.24,393.75999999999993,BRRS0150101,Embarcados,Exclusivo
2017,831598,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,4.666666666666667,0.16666666666666666,Granel Sólido,3029.58,649.1957142857142,BRRS0150101,Embarcados,Exclusivo
2017,831597,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,6.9,0.08333333333333333,Granel Sólido,2200.0,318.84057971014494,BRRS0150101,Embarcados,Exclusivo
2017,842942,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,4.283333333333333,0.0,Granel Sólido,654.046,152.69556420233465,BRRS0150101,Embarcados,Exclusivo
2017,842945,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,4.2,0.08333333333333333,Granel Sólido,1650.0,392.85714285714283,BRRS0150101,Embarcados,Exclusivo
2017,830132,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,3.25,0.08333333333333333,Granel Sólido,2100.0,646.1538461538462,BRRS0150101,Embarcados,Exclusivo
2017,823881,1201,Bianchini Canoas,Porto Alegre,Interior,0.0,0.0,18.55,0.0,Granel Sólido,3649.0,196.71159029649596,BRRS0060508,Embarcados,Exclusivo
2017,817980,1201,Bianchini Canoas,Porto Alegre,Interior,0.0,0.0,3.1166666666666667,0.0,Granel Sólido,1013.0,325.0267379679144,BRRS0060508,Embarcados,Exclusivo
2017,854908,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,4.95,0.11666666666666667,Granel Sólido,716.692,144.7862626262626,BRRS0150101,Embarcados,Exclusivo
2017,849322,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,5.333333333333333,0.08333333333333333,Granel Sólido,3400.0,637.5,BRRS0150101,Embarcados,Exclusivo
2017,854904,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,4.95,0.11666666666666667,Granel Sólido,2624.688,530.24,BRRS0150101,Embarcados,Exclusivo
2017,832995,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,6.9,0.08333333333333333,Granel Sólido,4000.0,579.7101449275362,BRRS0150101,Embarcados,Exclusivo
2017,823903,1201,Bianchini Canoas,Porto Alegre,Interior,0.0,0.0,21.033333333333335,0.0,Granel Sólido,3858.0,183.42313787638668,BRRS0060508,Embarcados,Exclusivo
2017,858214,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,4.333333333333333,0.08333333333333333,Granel Sólido,2903.77,670.1007692307693,BRRS0150101,Embarcados,Exclusivo
2017,855499,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,7.083333333333333,0.08333333333333333,Granel Sólido,3102.14,437.9491764705882,BRRS0150101,Embarcados,Exclusivo
2017,842948,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,3.8333333333333335,0.08333333333333333,Granel Sólido,3000.03,782.6165217391305,BRRS0150101,Embarcados,Exclusivo
2017,820937,1201,Oleoplan,Porto Alegre,Interior,0.0,13.166666666666666,0.0,0.0,Granel Sólido,3000.0,inf,BRRS0150101,Embarcados,Exclusivo
2017,831596,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,3.8333333333333335,0.4166666666666667,Granel Sólido,2900.0,756.5217391304348,BRRS0150101,Embarcados,Exclusivo
2017,853242,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,4.716666666666667,0.08333333333333333,Granel Sólido,3003.13,636.7060070671378,BRRS0150101,Embarcados,Exclusivo
2017,826930,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,4.166666666666667,0.1,Granel Sólido,3000.0,720.0,BRRS0150101,Embarcados,Exclusivo
2017,826937,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,4.416666666666667,0.1,Granel Sólido,3000.0,679.2452830188679,BRRS0150101,Embarcados,Exclusivo
2017,872193,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,4.166666666666667,0.3333333333333333,Granel Sólido,3028.72,726.8927999999999,BRRS0150101,Embarcados,Exclusivo
2017,823167,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,5.083333333333333,0.03333333333333333,Granel Sólido,3000.0,590.1639344262295,BRRS0150101,Embarcados,Exclusivo
2017,884999,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,6.45,0.15,Granel Sólido,3007.42,466.26666666666665,BRRS0150101,Embarcados,Exclusivo
2017,830126,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,4.466666666666667,0.0,Granel Sólido,2800.0,626.865671641791,BRRS0150101,Embarcados,Exclusivo
2017,824419,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,2.9166666666666665,0.08333333333333333,Granel Sólido,2899.83,994.2274285714286,BRRS0150101,Embarcados,Exclusivo
2017,854913,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,35.416666666666664,0.11666666666666667,Granel Sólido,3000.0,84.70588235294119,BRRS0150101,Embarcados,Exclusivo
2017,849319,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,4.833333333333333,0.08333333333333333,Granel Sólido,3093.23,639.9786206896553,BRRS0150101,Embarcados,Exclusivo
2017,831629,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,7.166666666666667,0.08333333333333333,Granel Sólido,3002.34,418.93116279069767,BRRS0150101,Embarcados,Exclusivo
2017,869704,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,6.0,0.16666666666666666,Granel Sólido,3013.67,502.27833333333336,BRRS0150101,Embarcados,Exclusivo
2017,845422,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,4.166666666666667,0.08333333333333333,Granel Sólido,3095.07,742.8168,BRRS0150101,Embarcados,Exclusivo
2017,815020,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,7.416666666666667,0.11666666666666667,Granel Sólido,2800.0,377.5280898876404,BRRS0150101,Embarcados,Exclusivo
2017,823729,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,5.916666666666667,0.08333333333333333,Granel Sólido,3000.96,507.2045070422535,BRRS0150101,Embarcados,Exclusivo
2017,895629,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,4.366666666666666,0.0,Granel Sólido,2800.784,641.4009160305344,BRRS0150101,Embarcados,Exclusivo
2017,859204,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,5.033333333333333,0.08333333333333333,Granel Sólido,2802.26,556.7403973509935,BRRS0150101,Embarcados,Exclusivo
2017,867660,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,4.5,0.16666666666666666,Granel Sólido,3001.12,666.9155555555556,BRRS0150101,Embarcados,Exclusivo
2017,839226,1201,Santos,Santos,Longo Curso,378.7,2.1333333333333333,56.733333333333334,33.88333333333333,Granel Sólido,68710.854,1211.1196357226793,SSZ0759,Embarcados,Exclusivo
2017,831626,1201,Oleoplan,Porto Alegre,Interior,0.0,0.0,28.5,0.16666666666666666,Granel Sólido,3438.86,120.66175438596491,BRRS0150101,Embarcados,Exclusivo
